Timestamp,MasterPos,Pos,Velo,Current,TrackingDeviat,FeedbackCurrent,UserCurrentLimit
2019-10-28T02:28:20,1.0e-1,-1.4e-1,99.01,214,0.0,253,100.0
2019-10-28T02:28:21,2.0e-1,-4.0e-2,101.11,227,0.0,261,100.0
2019-10-28T02:28:22,3.0e-1,6.0e-2,100.16,240,0.0,225,100.0
2019-10-28T02:28:23,4.0e-1,1.6e-1,100.25,227,0.0,225,100.0
2019-10-28T02:28:24,5.0e-1,2.6e-1,98.74,219,0.0,229,100.0
2019-10-28T02:28:25,6.0e-1,3.6e-1,100.22,219,0.0,260,100.0
2019-10-28T02:28:26,7.0e-1,4.6e-1,100.81,232,0.0,243,100.0
2019-10-28T02:28:27,8.0e-1,5.6e-1,100.61,232,0.0,207,100.0
2019-10-28T02:28:28,9.0e-1,6.6e-1,99.54,211,0.0,224,100.0
2019-10-28T02:28:29,1.0,7.6e-1,99.51,211,0.0,235,100.0
2019-10-28T02:28:30,1.1,8.6e-1,99.78,215,0.0,242,100.0
2019-10-28T02:28:31,1.2,9.7e-1,101.64,222,0.0,231,100.0
2019-10-28T02:28:32,1.3,1.06,98.6,223,0.0,211,100.0
2019-10-28T02:28:33,1.4,1.16,98.95,211,0.0,251,100.0
2019-10-28T02:28:34,1.5,1.26,98.21,222,0.0,265,100.0
2019-10-28T02:28:35,1.6,1.36,101.58,236,0.0,275,100.0
2019-10-28T02:28:36,1.7,1.46,99.33,251,0.0,225,100.0
2019-10-28T02:28:37,1.8,1.56,97.95,236,0.0,247,100.0
2019-10-28T02:28:38,1.9,1.66,99.78,233,0.0,284,100.0
2019-10-28T02:28:39,2.0,1.76,99.04,252,0.0,271,100.0
2019-10-28T02:28:40,2.1,1.86,101.46,259,0.0,273,100.0
2019-10-28T02:28:41,2.2,1.96,100.16,266,0.0,215,100.0
2019-10-28T02:28:42,2.3,2.06,98.63,244,0.0,236,100.0
2019-10-28T02:28:43,2.4,2.16,99.78,233,0.0,279,100.0
2019-10-28T02:28:44,2.5,2.26,100.19,249,0.0,275,100.0
2019-10-28T02:28:45,2.6,2.36,101.61,256,0.0,240,100.0
2019-10-28T02:28:46,2.7,2.46,99.9,248,0.0,209,100.0
2019-10-28T02:28:47,2.8,2.56,99.28,222,0.0,242,100.0
2019-10-28T02:28:48,2.9,2.66,98.0,223,1.0e-2,267,100.0
2019-10-28T02:28:49,3.0,2.76,97.86,240,1.0e-2,304,100.0
2019-10-28T02:28:50,3.1,2.86,100.49,259,1.0e-2,305,100.0
2019-10-28T02:28:51,3.2,2.95,98.39,283,1.0e-2,279,100.0
2019-10-28T02:28:52,3.3,3.05,97.71,274,1.0e-2,318,100.0
2019-10-28T02:28:53,3.4,3.15,99.22,284,1.0e-2,318,100.0
2019-10-28T02:28:54,3.5,3.25,99.57,295,1.0e-2,315,100.0
2019-10-28T02:28:55,3.6,3.35,101.43,298,1.0e-2,290,100.0
2019-10-28T02:28:56,3.7,3.45,100.13,288,1.0e-2,267,100.0
2019-10-28T02:28:57,3.8,3.55,100.58,269,1.0e-2,271,100.0
2019-10-28T02:28:58,3.9,3.65,100.13,263,1.0e-2,253,100.0
2019-10-28T02:28:59,4.0,3.75,100.25,254,1.0e-2,264,100.0
2019-10-28T02:29:00,4.1,3.85,101.35,254,1.0e-2,264,100.0
2019-10-28T02:29:01,4.2,3.95,100.22,261,1.0e-2,232,100.0
2019-10-28T02:29:02,4.3,4.06,100.34,243,1.0e-2,260,100.0
2019-10-28T02:29:03,4.4,4.15,98.92,244,1.0e-2,258,100.0
2019-10-28T02:29:04,4.5,4.25,99.99,245,1.0e-2,300,100.0
2019-10-28T02:29:05,4.6,4.35,99.93,265,1.0e-2,290,100.0
2019-10-28T02:29:06,4.7,4.45,99.54,270,1.0e-2,280,100.0
2019-10-28T02:29:07,4.8,4.55,98.33,266,1.0e-2,304,100.0
2019-10-28T02:29:08,4.9,4.65,97.44,274,1.0e-2,319,100.0
2019-10-28T02:29:09,5.0,4.75,98.89,285,1.0e-2,366,100.0
2019-10-28T02:29:10,5.1,4.85,101.58,317,1.0e-2,327,100.0
2019-10-28T02:29:11,5.2,4.95,101.55,320,1.0e-2,257,100.0
2019-10-28T02:29:12,5.3,5.05,100.81,283,1.0e-2,254,100.0
2019-10-28T02:29:13,5.4,5.15,99.66,262,1.0e-2,257,100.0
2019-10-28T02:29:14,5.5,5.25,101.91,254,1.0e-2,279,100.0
2019-10-28T02:29:15,5.6,5.36,101.55,266,1.0e-2,236,100.0
2019-10-28T02:29:16,5.7,5.46,100.34,249,1.0e-2,239,100.0
2019-10-28T02:29:17,5.8,5.56,99.9,237,1.0e-2,249,100.0
2019-10-28T02:29:18,5.9,5.66,99.6,240,1.0e-2,276,100.0
2019-10-28T02:29:19,6.0,5.76,100.75,247,1.0e-2,283,100.0
2019-10-28T02:29:20,6.1,5.86,100.55,262,1.0e-2,260,100.0
2019-10-28T02:29:21,6.2,5.95,98.54,256,1.0e-2,276,100.0
2019-10-28T02:29:22,6.3,6.05,99.25,258,1.0e-2,294,100.0
2019-10-28T02:29:23,6.4,6.15,99.1,270,1.0e-2,315,100.0
2019-10-28T02:29:24,6.5,6.25,100.13,283,1.0e-2,307,100.0
2019-10-28T02:29:25,6.6,6.35,98.24,292,1.0e-2,296,100.0
2019-10-28T02:29:26,6.7,6.45,98.65,287,1.0e-2,334,100.0
2019-10-28T02:29:27,6.8,6.55,99.87,299,1.0e-2,338,100.0
2019-10-28T02:29:28,6.9,6.65,100.93,309,1.0e-2,319,100.0
2019-10-28T02:29:29,7.0,6.75,102.59,302,1.0e-2,278,100.0
2019-10-28T02:29:30,7.1,6.85,100.34,285,1.0e-2,239,100.0
2019-10-28T02:29:31,7.2,6.96,101.08,252,1.0e-2,260,100.0
2019-10-28T02:29:32,7.3,7.06,100.72,248,1.0e-2,246,100.0
2019-10-28T02:29:33,7.4,7.16,102.44,247,0.0,243,100.0
2019-10-28T02:29:34,7.5,7.26,100.99,247,0.0,221,100.0
2019-10-28T02:29:35,7.6,7.36,99.33,234,0.0,244,100.0
2019-10-28T02:29:36,7.7,7.46,99.16,232,0.0,284,100.0
2019-10-28T02:29:37,7.8,7.56,98.98,252,1.0e-2,305,100.0
2019-10-28T02:29:38,7.9,7.66,99.66,274,1.0e-2,307,100.0
2019-10-28T02:29:39,8.0,7.76,100.4,278,1.0e-2,291,100.0
2019-10-28T02:29:40,8.1,7.85,98.18,277,1.0e-2,286,100.0
2019-10-28T02:29:41,8.2,7.95,99.04,272,1.0e-2,330,100.0
2019-10-28T02:29:42,8.3,8.05,98.51,295,1.0e-2,329,100.0
2019-10-28T02:29:43,8.4,8.15,101.4,305,1.0e-2,315,100.0
2019-10-28T02:29:44,8.5,8.25,100.46,305,1.0e-2,262,100.0
2019-10-28T02:29:45,8.6,8.35,100.13,280,1.0e-2,279,100.0
2019-10-28T02:29:46,8.7,8.46,101.26,273,1.0e-2,283,100.0
2019-10-28T02:29:47,8.8,8.56,100.52,272,1.0e-2,271,100.0
2019-10-28T02:29:48,8.9,8.66,103.18,263,0.0,257,100.0
2019-10-28T02:29:49,9.0,8.76,101.08,251,0.0,200,100.0
2019-10-28T02:29:50,9.1,8.86,100.31,225,0.0,224,100.0
2019-10-28T02:29:51,9.2,8.96,99.57,220,0.0,243,100.0
2019-10-28T02:29:52,9.3,9.06,99.9,227,0.0,283,100.0
2019-10-28T02:29:53,9.4,9.16,99.6,249,0.0,290,100.0
2019-10-28T02:29:54,9.5,9.26,98.42,272,0.0,286,100.0
2019-10-28T02:29:55,9.6,9.36,98.86,274,1.0e-2,312,100.0
2019-10-28T02:29:56,9.7,9.46,98.54,285,1.0e-2,311,100.0
2019-10-28T02:29:57,9.8,9.55,98.77,288,1.0e-2,337,100.0
2019-10-28T02:29:58,9.9,9.66,100.84,298,1.0e-2,336,100.0
2019-10-28T02:29:59,10.0,9.76,100.4,306,1.0e-2,280,100.0
2019-10-28T02:30:00,10.1,9.86,100.46,285,1.0e-2,290,100.0
2019-10-28T02:30:01,10.2,9.96,99.42,276,1.0e-2,278,100.0
2019-10-28T02:30:02,10.3,10.06,100.78,269,1.0e-2,307,100.0
2019-10-28T02:30:03,10.4,10.16,102.05,278,0.0,261,100.0
2019-10-28T02:30:04,10.5,10.26,101.43,273,0.0,233,100.0
2019-10-28T02:30:05,10.6,10.36,100.46,248,0.0,229,100.0
2019-10-28T02:30:06,10.7,10.46,99.04,238,0.0,255,100.0
2019-10-28T02:30:07,10.8,10.56,100.81,238,0.0,290,100.0
2019-10-28T02:30:08,10.9,10.66,101.64,256,0.0,267,100.0
2019-10-28T02:30:09,11.0,10.76,99.54,258,0.0,240,100.0
2019-10-28T02:30:10,11.1,10.86,98.77,240,0.0,273,100.0
2019-10-28T02:30:11,11.2,10.96,97.86,249,0.0,304,100.0
2019-10-28T02:30:12,11.3,11.06,100.52,269,0.0,322,100.0
2019-10-28T02:30:13,11.4,11.16,99.9,294,0.0,289,100.0
2019-10-28T02:30:14,11.5,11.26,98.92,288,1.0e-2,284,100.0
2019-10-28T02:30:15,11.6,11.36,99.54,274,1.0e-2,308,100.0
2019-10-28T02:30:16,11.7,11.46,99.1,284,1.0e-2,316,100.0
2019-10-28T02:30:17,11.8,11.56,102.73,292,0.0,313,100.0
2019-10-28T02:30:18,11.9,11.66,100.78,295,0.0,236,100.0
2019-10-28T02:30:19,12.0,11.76,99.57,261,0.0,244,100.0
2019-10-28T02:30:20,12.1,11.86,100.93,241,0.0,265,100.0
2019-10-28T02:30:21,12.2,11.96,100.84,248,0.0,264,100.0
2019-10-28T02:30:22,12.3,12.06,101.82,254,0.0,246,100.0
2019-10-28T02:30:23,12.4,12.16,99.93,251,0.0,229,100.0
2019-10-28T02:30:24,12.5,12.26,99.48,237,0.0,268,100.0
2019-10-28T02:30:25,12.6,12.36,99.39,247,0.0,280,100.0
2019-10-28T02:30:26,12.7,12.46,98.3,261,0.0,305,100.0
2019-10-28T02:30:27,12.8,12.56,100.96,274,0.0,296,100.0
2019-10-28T02:30:28,12.9,12.66,99.16,281,0.0,279,100.0
2019-10-28T02:30:29,13.0,12.76,98.95,266,0.0,315,100.0
2019-10-28T02:30:30,13.1,12.86,98.03,278,1.0e-2,307,100.0
2019-10-28T02:30:31,13.2,12.96,100.75,281,0.0,327,100.0
2019-10-28T02:30:32,13.3,13.06,100.78,291,0.0,289,100.0
2019-10-28T02:30:33,13.4,13.16,99.96,287,0.0,271,100.0
2019-10-28T02:30:34,13.5,13.26,99.84,272,0.0,287,100.0
2019-10-28T02:30:35,13.6,13.36,100.28,270,0.0,289,100.0
2019-10-28T02:30:36,13.7,13.46,101.35,273,0.0,287,100.0
2019-10-28T02:30:37,13.8,13.56,101.2,270,0.0,251,100.0
2019-10-28T02:30:38,13.9,13.66,99.69,261,0.0,253,100.0
2019-10-28T02:30:39,14.0,13.76,100.13,244,0.0,264,100.0
2019-10-28T02:30:40,14.1,13.86,99.33,252,0.0,280,100.0
2019-10-28T02:30:41,14.2,13.96,100.49,255,0.0,282,100.0
2019-10-28T02:30:42,14.3,14.06,99.69,266,0.0,280,100.0
2019-10-28T02:30:43,14.4,14.16,100.13,269,0.0,282,100.0
2019-10-28T02:30:44,14.5,14.26,100.19,270,0.0,282,100.0
2019-10-28T02:30:45,14.6,14.36,99.63,272,0.0,282,100.0
2019-10-28T02:30:46,14.7,14.46,99.9,267,0.0,283,100.0
2019-10-28T02:30:47,14.8,14.56,100.22,269,0.0,267,100.0
2019-10-28T02:30:48,14.9,14.66,99.96,265,0.0,271,100.0
2019-10-28T02:30:49,15.0,14.76,99.78,255,0.0,276,100.0
2019-10-28T02:30:50,15.1,14.86,99.19,259,0.0,289,100.0
2019-10-28T02:30:51,15.2,14.96,101.43,265,0.0,302,100.0
2019-10-28T02:30:52,15.3,15.06,100.19,280,0.0,267,100.0
2019-10-28T02:30:53,15.4,15.16,100.37,267,0.0,260,100.0
2019-10-28T02:30:54,15.5,15.26,99.33,258,0.0,282,100.0
2019-10-28T02:30:55,15.6,15.36,99.19,263,0.0,289,100.0
2019-10-28T02:30:56,15.7,15.46,100.58,270,0.0,301,100.0
2019-10-28T02:30:57,15.8,15.56,100.16,283,0.0,267,100.0
2019-10-28T02:30:58,15.9,15.66,100.04,270,0.0,278,100.0
2019-10-28T02:30:59,16.0,15.76,98.6,265,0.0,278,100.0
2019-10-28T02:30:60,16.1,15.86,100.13,267,0.0,326,100.0
2019-10-28T02:31:01,16.2,15.96,100.93,283,0.0,287,100.0
2019-10-28T02:31:02,16.3,16.06,100.19,280,0.0,251,100.0
2019-10-28T02:31:03,16.4,16.16,99.66,261,0.0,273,100.0
2019-10-28T02:31:04,16.5,16.26,99.69,259,0.0,290,100.0
2019-10-28T02:31:05,16.6,16.36,100.25,266,0.0,286,100.0
2019-10-28T02:31:06,16.7,16.46,101.82,272,0.0,268,100.0
2019-10-28T02:31:07,16.8,16.56,98.86,266,0.0,249,100.0
2019-10-28T02:31:08,16.9,16.66,99.22,249,0.0,294,100.0
2019-10-28T02:31:09,17.0,16.76,99.33,263,0.0,308,100.0
2019-10-28T02:31:10,17.1,16.86,101.52,277,0.0,298,100.0
2019-10-28T02:31:11,17.2,16.96,100.31,283,0.0,251,100.0
2019-10-28T02:31:12,17.3,17.06,98.68,263,0.0,273,100.0
2019-10-28T02:31:13,17.4,17.16,99.36,258,0.0,308,100.0
2019-10-28T02:31:14,17.5,17.26,99.75,278,0.0,316,100.0
2019-10-28T02:31:15,17.6,17.36,103.56,290,0.0,289,100.0
2019-10-28T02:31:16,17.7,17.46,100.49,285,0.0,221,100.0
2019-10-28T02:31:17,17.8,17.56,99.66,252,0.0,240,100.0
2019-10-28T02:31:18,17.9,17.66,100.13,240,0.0,267,100.0
2019-10-28T02:31:19,18.0,17.76,100.28,251,0.0,278,100.0
2019-10-28T02:31:20,18.1,17.86,101.91,254,0.0,267,100.0
2019-10-28T02:31:21,18.2,17.96,98.98,258,0.0,235,100.0
2019-10-28T02:31:22,18.3,18.06,100.19,241,0.0,273,100.0
2019-10-28T02:31:23,18.4,18.16,99.42,244,0.0,280,100.0
2019-10-28T02:31:24,18.5,18.26,98.3,254,0.0,293,100.0
2019-10-28T02:31:25,18.6,18.36,100.22,265,0.0,308,100.0
2019-10-28T02:31:26,18.7,18.46,98.63,285,0.0,275,100.0
2019-10-28T02:31:27,18.8,18.56,99.13,276,0.0,311,100.0
2019-10-28T02:31:28,18.9,18.66,98.86,281,0.0,315,100.0
2019-10-28T02:31:29,19.0,18.76,99.31,292,0.0,318,100.0
2019-10-28T02:31:30,19.1,18.86,100.43,301,0.0,309,100.0
2019-10-28T02:31:31,19.2,18.96,100.46,298,0.0,291,100.0
2019-10-28T02:31:32,19.3,19.06,101.4,283,0.0,280,100.0
2019-10-28T02:31:33,19.4,19.16,100.75,274,0.0,255,100.0
2019-10-28T02:31:34,19.5,19.26,100.04,263,0.0,264,100.0
2019-10-28T02:31:35,19.6,19.36,102.41,251,0.0,244,100.0
2019-10-28T02:31:36,19.7,19.46,100.25,247,0.0,235,100.0
2019-10-28T02:31:37,19.8,19.56,100.4,236,0.0,255,100.0
2019-10-28T02:31:38,19.9,19.66,98.39,241,0.0,247,100.0
2019-10-28T02:31:39,20.0,19.76,100.1,240,0.0,300,100.0
2019-10-28T02:31:40,20.1,19.86,99.99,262,0.0,290,100.0
2019-10-28T02:31:41,20.2,19.96,99.33,272,0.0,286,100.0
2019-10-28T02:31:42,20.3,20.06,99.1,269,0.0,287,100.0
2019-10-28T02:31:43,20.4,20.16,98.45,267,0.0,289,100.0
2019-10-28T02:31:44,20.5,20.26,98.42,269,0.0,333,100.0
2019-10-28T02:31:45,20.6,20.36,100.52,295,0.0,326,100.0
2019-10-28T02:31:46,20.7,20.46,100.75,310,0.0,293,100.0
2019-10-28T02:31:47,20.8,20.56,99.93,294,0.0,275,100.0
2019-10-28T02:31:48,20.9,20.66,99.84,280,0.0,279,100.0
2019-10-28T02:31:49,21.0,20.76,102.65,272,0.0,286,100.0
2019-10-28T02:31:50,21.1,20.86,101.58,278,0.0,236,100.0
2019-10-28T02:31:51,21.2,20.96,100.9,252,0.0,231,100.0
2019-10-28T02:31:52,21.3,21.06,100.46,234,0.0,226,100.0
2019-10-28T02:31:53,21.4,21.16,99.84,225,0.0,253,100.0
2019-10-28T02:31:54,21.5,21.27,101.2,232,0.0,269,100.0
2019-10-28T02:31:55,21.6,21.36,99.07,248,0.0,239,100.0
2019-10-28T02:31:56,21.7,21.46,99.04,240,0.0,278,100.0
2019-10-28T02:31:58,21.8,21.56,97.68,249,0.0,304,100.0
2019-10-28T02:31:58,21.9,21.66,98.12,274,0.0,349,100.0
2019-10-28T02:31:60,22.0,21.76,100.22,298,0.0,327,100.0
2019-10-28T02:32:01,22.1,21.86,99.13,309,0.0,311,100.0
2019-10-28T02:32:02,22.2,21.96,99.33,301,0.0,319,100.0
2019-10-28T02:32:03,22.3,22.06,100.46,296,0.0,309,100.0
2019-10-28T02:32:04,22.4,22.16,100.72,294,0.0,287,100.0
2019-10-28T02:32:05,22.5,22.26,102.44,281,0.0,264,100.0
2019-10-28T02:32:06,22.6,22.36,99.69,270,0.0,235,100.0
2019-10-28T02:32:07,22.7,22.46,100.87,245,0.0,268,100.0
2019-10-28T02:32:08,22.8,22.56,100.72,248,0.0,267,100.0
2019-10-28T02:32:09,22.9,22.67,102.68,254,0.0,253,100.0
2019-10-28T02:32:10,23.0,22.77,101.23,254,0.0,202,100.0
2019-10-28T02:32:11,23.1,22.87,99.54,232,0.0,225,100.0
2019-10-28T02:32:12,23.2,22.97,98.98,218,0.0,269,100.0
2019-10-28T02:32:13,23.3,23.06,99.1,233,0.0,287,100.0
2019-10-28T02:32:14,23.4,23.16,99.6,256,0.0,301,100.0
2019-10-28T02:32:15,23.5,23.26,98.33,267,0.0,282,100.0
2019-10-28T02:32:16,23.6,23.36,97.38,270,0.0,312,100.0
2019-10-28T02:32:17,23.7,23.46,98.36,281,0.0,354,100.0
2019-10-28T02:32:18,23.8,23.56,98.77,312,1.0e-2,342,100.0
2019-10-28T02:32:19,23.9,23.66,101.91,321,0.0,330,100.0
2019-10-28T02:32:20,24.0,23.76,100.84,319,0.0,254,100.0
2019-10-28T02:32:21,24.1,23.86,101.17,283,0.0,258,100.0
2019-10-28T02:32:22,24.2,23.96,100.87,267,0.0,254,100.0
2019-10-28T02:32:23,24.3,24.06,100.78,255,0.0,251,100.0
2019-10-28T02:32:24,24.4,24.16,101.7,247,0.0,249,100.0
2019-10-28T02:32:25,24.5,24.27,100.75,245,0.0,228,100.0
2019-10-28T02:32:26,24.6,24.37,100.25,234,0.0,236,100.0
2019-10-28T02:32:27,24.7,24.46,99.6,232,0.0,233,100.0
2019-10-28T02:32:28,24.8,24.56,98.92,234,0.0,284,100.0
2019-10-28T02:32:29,24.9,24.66,100.13,252,0.0,298,100.0
2019-10-28T02:32:30,25.0,24.76,99.63,274,0.0,276,100.0
2019-10-28T02:32:31,25.1,24.86,99.16,267,0.0,294,100.0
2019-10-28T02:32:32,25.2,24.96,97.62,274,0.0,308,100.0
2019-10-28T02:32:33,25.3,25.06,98.8,278,0.0,336,100.0
2019-10-28T02:32:34,25.4,25.16,100.25,294,0.0,334,100.0
2019-10-28T02:32:35,25.5,25.26,99.13,306,0.0,308,100.0
2019-10-28T02:32:36,25.6,25.36,100.46,296,0.0,304,100.0
2019-10-28T02:32:37,25.7,25.46,99.54,292,0.0,293,100.0
2019-10-28T02:32:38,25.8,25.56,101.05,281,0.0,300,100.0
2019-10-28T02:32:39,25.9,25.66,101.76,283,0.0,269,100.0
2019-10-28T02:32:40,26.0,25.76,100.78,278,0.0,236,100.0
2019-10-28T02:32:41,26.1,25.86,101.14,251,0.0,244,100.0
2019-10-28T02:32:42,26.2,25.96,99.19,244,0.0,253,100.0
2019-10-28T02:32:43,26.3,26.06,100.37,243,0.0,287,100.0
2019-10-28T02:32:44,26.4,26.16,101.4,259,0.0,264,100.0
2019-10-28T02:32:45,26.5,26.26,99.22,261,0.0,250,100.0
2019-10-28T02:32:46,26.6,26.36,98.86,247,0.0,284,100.0
2019-10-28T02:32:47,26.7,26.46,97.89,256,0.0,309,100.0
2019-10-28T02:32:48,26.8,26.56,100.13,274,0.0,337,100.0
2019-10-28T02:32:49,26.9,26.66,99.9,301,0.0,289,100.0
2019-10-28T02:32:50,27.0,26.76,98.71,292,0.0,296,100.0
2019-10-28T02:32:51,27.1,26.86,99.93,281,0.0,308,100.0
2019-10-28T02:32:52,27.2,26.96,99.93,290,0.0,316,100.0
2019-10-28T02:32:53,27.3,27.06,101.61,296,0.0,311,100.0
2019-10-28T02:32:54,27.4,27.16,100.93,295,0.0,247,100.0
2019-10-28T02:32:55,27.5,27.26,100.37,266,0.0,254,100.0
2019-10-28T02:32:56,27.6,27.36,100.13,248,0.0,253,100.0
2019-10-28T02:32:57,27.7,27.46,100.81,247,0.0,262,100.0
2019-10-28T02:32:58,27.8,27.56,102.08,249,0.0,250,100.0
2019-10-28T02:32:59,27.9,27.66,99.48,252,0.0,233,100.0
2019-10-28T02:32:60,28.0,27.76,99.22,240,0.0,267,100.0
2019-10-28T02:33:01,28.1,27.86,99.28,251,0.0,290,100.0
2019-10-28T02:33:02,28.2,27.96,98.98,269,0.0,304,100.0
2019-10-28T02:33:03,28.3,28.06,100.1,283,0.0,301,100.0
2019-10-28T02:33:04,28.4,28.16,98.71,288,0.0,284,100.0
2019-10-28T02:33:05,28.5,28.26,98.89,274,0.0,316,100.0
2019-10-28T02:33:06,28.6,28.36,98.83,283,0.0,313,100.0
2019-10-28T02:33:07,28.7,28.46,100.99,290,0.0,316,100.0
2019-10-28T02:33:08,28.8,28.56,100.49,296,0.0,272,100.0
2019-10-28T02:33:09,28.9,28.66,99.75,284,0.0,271,100.0
2019-10-28T02:33:10,29.0,28.76,100.34,267,0.0,280,100.0
2019-10-28T02:33:11,29.1,28.86,100.1,267,0.0,287,100.0
2019-10-28T02:33:12,29.2,28.96,99.93,274,0.0,293,100.0
2019-10-28T02:33:13,29.3,29.06,100.78,276,0.0,282,100.0
2019-10-28T02:33:14,29.4,29.16,100.28,274,0.0,268,100.0
2019-10-28T02:33:15,29.5,29.26,100.55,259,0.0,279,100.0
2019-10-28T02:33:16,29.6,29.36,99.04,267,0.0,271,100.0
2019-10-28T02:33:17,29.7,29.46,101.73,262,0.0,294,100.0
2019-10-28T02:33:18,29.8,29.56,99.93,273,0.0,253,100.0
2019-10-28T02:33:19,29.9,29.66,99.48,265,0.0,275,100.0
2019-10-28T02:33:20,30.0,29.76,100.28,265,0.0,286,100.0
2019-10-28T02:33:21,30.1,29.86,99.16,269,0.0,286,100.0
2019-10-28T02:33:22,30.2,29.96,101.17,269,0.0,305,100.0
2019-10-28T02:33:23,30.3,30.06,100.72,284,0.0,265,100.0
2019-10-28T02:33:24,30.4,30.16,100.69,272,0.0,261,100.0
2019-10-28T02:33:25,30.5,30.26,99.1,254,0.0,261,100.0
2019-10-28T02:33:26,30.6,30.36,99.07,249,0.0,289,100.0
2019-10-28T02:33:27,30.7,30.46,100.9,256,0.0,308,100.0
2019-10-28T02:33:28,30.8,30.56,99.42,278,0.0,273,100.0
2019-10-28T02:33:29,30.9,30.66,100.19,272,0.0,284,100.0
2019-10-28T02:33:30,31.0,30.76,99.54,270,0.0,284,100.0
2019-10-28T02:33:31,31.1,30.86,98.68,273,0.0,297,100.0
2019-10-28T02:33:32,31.2,30.96,101.29,278,0.0,311,100.0
2019-10-28T02:33:33,31.3,31.06,100.67,291,0.0,265,100.0
2019-10-28T02:33:34,31.4,31.16,100.67,276,0.0,264,100.0
2019-10-28T02:33:35,31.5,31.26,99.07,262,0.0,257,100.0
2019-10-28T02:33:36,31.6,31.36,100.13,255,0.0,290,100.0
2019-10-28T02:33:37,31.7,31.46,100.75,261,0.0,273,100.0
2019-10-28T02:33:38,31.8,31.56,99.45,262,0.0,255,100.0
2019-10-28T02:33:39,31.9,31.66,99.63,252,0.0,284,100.0
2019-10-28T02:33:40,32.0,31.76,99.54,261,0.0,302,100.0
2019-10-28T02:33:41,32.1,31.86,100.81,274,0.0,304,100.0
2019-10-28T02:33:42,32.2,31.96,100.87,283,0.0,269,100.0
2019-10-28T02:33:43,32.3,32.06,98.86,273,0.0,249,100.0
2019-10-28T02:33:44,32.4,32.16,99.33,251,0.0,301,100.0
2019-10-28T02:33:45,32.5,32.26,98.6,269,0.0,309,100.0
2019-10-28T02:33:46,32.6,32.36,102.14,284,0.0,307,100.0
2019-10-28T02:33:47,32.7,32.46,100.22,290,0.0,247,100.0
2019-10-28T02:33:48,32.8,32.56,98.86,265,0.0,268,100.0
2019-10-28T02:33:49,32.9,32.66,99.36,258,0.0,315,100.0
2019-10-28T02:33:50,33.0,32.76,99.04,281,0.0,312,100.0
2019-10-28T02:33:51,33.1,32.86,101.88,292,0.0,302,100.0
2019-10-28T02:33:52,33.2,32.96,101.02,295,0.0,244,100.0
2019-10-28T02:33:53,33.3,33.06,100.04,267,0.0,251,100.0
2019-10-28T02:33:54,33.4,33.16,100.22,252,0.0,279,100.0
2019-10-28T02:33:55,33.5,33.26,99.36,263,0.0,272,100.0
2019-10-28T02:33:56,33.6,33.37,102.65,261,0.0,272,100.0
2019-10-28T02:33:57,33.7,33.46,99.19,263,0.0,240,100.0
2019-10-28T02:33:58,33.8,33.56,98.89,245,0.0,286,100.0
2019-10-28T02:33:59,33.9,33.66,99.31,252,0.0,304,100.0
2019-10-28T02:34:00,34.0,33.76,99.54,272,0.0,301,100.0
2019-10-28T02:34:01,34.1,33.86,100.28,284,0.0,309,100.0
2019-10-28T02:34:02,34.2,33.96,98.95,296,0.0,275,100.0
2019-10-28T02:34:03,34.3,34.06,99.1,278,0.0,311,100.0
2019-10-28T02:34:04,34.4,34.16,98.8,285,0.0,312,100.0
2019-10-28T02:34:05,34.5,34.26,100.04,295,0.0,327,100.0
2019-10-28T02:34:06,34.6,34.36,101.05,301,0.0,312,100.0
2019-10-28T02:34:07,34.7,34.46,100.19,301,0.0,276,100.0
2019-10-28T02:34:08,34.8,34.56,100.93,278,0.0,280,100.0
2019-10-28T02:34:09,34.9,34.66,100.64,269,0.0,268,100.0
2019-10-28T02:34:10,35.0,34.76,100.01,261,0.0,255,100.0
2019-10-28T02:34:11,35.1,34.86,102.0,256,0.0,265,100.0
2019-10-28T02:34:12,35.2,34.96,100.64,256,0.0,238,100.0
2019-10-28T02:34:13,35.3,35.07,100.49,243,0.0,246,100.0
2019-10-28T02:34:14,35.4,35.16,97.97,241,0.0,261,100.0
2019-10-28T02:34:15,35.5,35.26,99.48,245,0.0,320,100.0
2019-10-28T02:34:16,35.6,35.36,98.89,272,0.0,308,100.0
2019-10-28T02:34:17,35.7,35.46,98.51,290,0.0,322,100.0
2019-10-28T02:34:18,35.8,35.56,99.75,295,0.0,325,100.0
2019-10-28T02:34:19,35.9,35.66,99.45,299,0.0,316,100.0
2019-10-28T02:34:20,36.0,35.76,99.04,296,0.0,325,100.0
2019-10-28T02:34:21,36.1,35.86,101.76,302,0.0,298,100.0
2019-10-28T02:34:22,36.2,35.96,100.72,296,0.0,261,100.0
2019-10-28T02:34:23,36.3,36.06,100.43,274,0.0,271,100.0
2019-10-28T02:34:24,36.4,36.16,99.31,267,0.0,275,100.0
2019-10-28T02:34:25,36.5,36.26,102.03,265,0.0,291,100.0
2019-10-28T02:34:26,36.6,36.36,101.11,273,0.0,250,100.0
2019-10-28T02:34:27,36.7,36.46,101.29,256,0.0,233,100.0
2019-10-28T02:34:28,36.8,36.57,100.64,240,0.0,229,100.0
2019-10-28T02:34:29,36.9,36.67,99.9,230,0.0,255,100.0
