Timestamp,MasterPos,Pos,Velo,Current,TrackingDeviat,FeedbackCurrent,UserCurrentLimit
2019-11-04T15:48:34.309,2.0e-1,-4.0e-2,99.81,272,0.0,287,100.0
2019-11-04T15:48:34.310,3.0e-1,6.0e-2,98.68,273,0.0,287,100.0
2019-11-04T15:48:34.311,4.0e-1,1.6e-1,100.9,273,0.0,296,100.0
2019-11-04T15:48:34.312,5.0e-1,2.6e-1,99.57,277,0.0,272,100.0
2019-11-04T15:48:34.313,6.0e-1,3.6e-1,99.84,270,0.0,284,100.0
2019-11-04T15:48:34.314,7.0e-1,4.6e-1,100.99,270,0.0,279,100.0
2019-11-04T15:48:34.315,8.0e-1,5.6e-1,100.13,270,0.0,272,100.0
2019-11-04T15:48:34.316,9.0e-1,6.6e-1,102.32,265,0.0,283,100.0
2019-11-04T15:48:34.317,1.0,7.6e-1,101.43,262,0.0,215,100.0
2019-11-04T15:48:34.318,1.1,8.7e-1,101.05,240,0.0,228,100.0
2019-11-04T15:48:34.319,1.2,9.7e-1,100.01,227,0.0,235,100.0
2019-11-04T15:48:34.320,1.3,1.07,99.36,226,0.0,268,100.0
2019-11-04T15:48:34.321,1.4,1.16,99.48,234,0.0,275,100.0
2019-11-04T15:48:34.322,1.5,1.26,98.57,249,0.0,271,100.0
2019-11-04T15:48:34.323,1.6,1.36,99.01,252,0.0,301,100.0
2019-11-04T15:48:34.324,1.7,1.46,98.54,270,0.0,305,100.0
2019-11-04T15:48:34.325,1.8,1.56,97.71,277,0.0,333,100.0
2019-11-04T15:48:34.326,1.9,1.66,101.43,295,0.0,331,100.0
2019-11-04T15:48:34.327,2.0,1.76,101.02,306,0.0,251,100.0
2019-11-04T15:48:34.328,2.1,1.86,100.43,280,0.0,250,100.0
2019-11-04T15:48:34.329,2.2,1.96,99.48,262,0.0,253,100.0
2019-11-04T15:48:34.330,2.3,2.06,100.25,255,0.0,298,100.0
2019-11-04T15:48:34.331,2.4,2.16,102.11,270,0.0,253,100.0
2019-11-04T15:48:34.332,2.5,2.26,100.72,262,0.0,232,100.0
2019-11-04T15:48:34.333,2.6,2.36,100.58,238,0.0,246,100.0
2019-11-04T15:48:34.334,2.7,2.46,99.36,236,0.0,243,100.0
2019-11-04T15:48:34.335,2.8,2.56,100.72,236,0.0,272,100.0
2019-11-04T15:48:34.336,2.9,2.67,101.32,249,0.0,254,100.0
2019-11-04T15:48:34.337,3.0,2.76,98.24,247,0.0,246,100.0
2019-11-04T15:48:34.338,3.1,2.86,98.27,240,0.0,293,100.0
2019-11-04T15:48:34.339,3.2,2.96,97.5,259,0.0,326,100.0
2019-11-04T15:48:34.340,3.3,3.06,100.07,285,0.0,344,100.0
2019-11-04T15:48:34.341,3.4,3.16,99.28,310,0.0,301,100.0
2019-11-04T15:48:34.342,3.5,3.26,98.89,301,0.0,309,100.0
2019-11-04T15:48:34.343,3.6,3.36,99.6,294,0.0,312,100.0
2019-11-04T15:48:34.344,3.7,3.46,99.84,295,0.0,313,100.0
2019-11-04T15:48:34.345,3.8,3.56,102.03,295,0.0,298,100.0
2019-11-04T15:48:34.346,3.9,3.66,100.69,288,0.0,238,100.0
2019-11-04T15:48:34.347,4.0,3.76,100.52,258,0.0,257,100.0
2019-11-04T15:48:34.348,4.1,3.86,100.4,247,0.0,273,100.0
2019-11-04T15:48:34.349,4.2,3.96,101.23,258,0.0,261,100.0
2019-11-04T15:48:34.350,4.3,4.06,102.14,256,0.0,229,100.0
2019-11-04T15:48:34.351,4.4,4.16,99.84,245,0.0,218,100.0
2019-11-04T15:48:34.352,4.5,4.26,99.13,225,0.0,255,100.0
2019-11-04T15:48:34.353,4.6,4.36,99.9,230,0.0,286,100.0
2019-11-04T15:48:34.354,4.7,4.46,98.65,252,0.0,287,100.0
2019-11-04T15:48:34.355,4.8,4.56,100.49,261,0.0,294,100.0
2019-11-04T15:48:34.356,4.9,4.66,97.65,272,0.0,278,100.0
2019-11-04T15:48:34.357,5.0,4.76,98.65,267,0.0,331,100.0
2019-11-04T15:48:34.358,5.1,4.86,98.77,287,0.0,337,100.0
2019-11-04T15:48:34.359,5.2,4.96,100.16,303,0.0,336,100.0
2019-11-04T15:48:34.360,5.3,5.06,101.32,312,0.0,293,100.0
2019-11-04T15:48:34.361,5.4,5.16,100.49,296,0.0,262,100.0
2019-11-04T15:48:34.362,5.5,5.26,101.17,273,0.0,254,100.0
2019-11-04T15:48:34.363,5.6,5.36,100.43,258,0.0,246,100.0
2019-11-04T15:48:34.364,5.7,5.46,101.32,247,0.0,249,100.0
2019-11-04T15:48:34.365,5.8,5.56,102.03,245,0.0,229,100.0
2019-11-04T15:48:34.366,5.9,5.67,100.49,241,0.0,224,100.0
2019-11-04T15:48:34.367,6.0,5.77,100.9,226,0.0,238,100.0
2019-11-04T15:48:34.368,6.1,5.86,98.33,229,0.0,247,100.0
2019-11-04T15:48:34.369,6.2,5.96,99.6,232,0.0,300,100.0
2019-11-04T15:48:34.370,6.3,6.06,98.83,262,0.0,290,100.0
2019-11-04T15:48:34.371,6.4,6.16,99.33,272,0.0,304,100.0
2019-11-04T15:48:34.372,6.5,6.26,99.33,277,0.0,301,100.0
2019-11-04T15:48:34.373,6.6,6.36,97.97,281,0.0,315,100.0
2019-11-04T15:48:34.374,6.7,6.46,99.66,285,0.0,342,100.0
2019-11-04T15:48:34.375,6.8,6.56,100.69,305,0.0,294,100.0
2019-11-04T15:48:34.376,6.9,6.66,100.28,295,0.0,282,100.0
2019-11-04T15:48:34.377,7.0,6.76,100.34,276,0.0,276,100.0
2019-11-04T15:48:34.378,7.1,6.86,99.63,270,0.0,293,100.0
2019-11-04T15:48:34.379,7.2,6.96,102.11,270,0.0,276,100.0
2019-11-04T15:48:34.380,7.3,7.06,101.29,273,0.0,232,100.0
2019-11-04T15:48:34.381,7.4,7.16,100.61,251,0.0,228,100.0
2019-11-04T15:48:34.382,7.5,7.26,99.9,237,0.0,236,100.0
2019-11-04T15:48:34.383,7.6,7.36,100.19,230,0.0,275,100.0
2019-11-04T15:48:34.384,7.7,7.47,102.41,238,0.0,269,100.0
2019-11-04T15:48:34.385,7.8,7.57,100.04,252,0.0,214,100.0
2019-11-04T15:48:34.386,7.9,7.67,99.07,233,0.0,244,100.0
2019-11-04T15:48:34.387,8.0,7.76,97.59,233,0.0,275,100.0
2019-11-04T15:48:34.388,8.1,7.86,98.65,245,0.0,325,100.0
2019-11-04T15:48:34.389,8.2,7.96,100.37,278,0.0,318,100.0
2019-11-04T15:48:34.390,8.3,8.06,99.48,295,0.0,279,100.0
2019-11-04T15:48:34.391,8.4,8.16,99.25,278,0.0,280,100.0
2019-11-04T15:48:34.392,8.5,8.26,99.63,270,0.0,289,100.0
2019-11-04T15:48:34.393,8.6,8.36,100.31,273,0.0,296,100.0
2019-11-04T15:48:34.394,8.7,8.46,101.94,277,0.0,261,100.0
2019-11-04T15:48:34.395,8.8,8.56,100.13,267,0.0,235,100.0
2019-11-04T15:48:34.396,8.9,8.66,100.28,244,0.0,261,100.0
2019-11-04T15:48:34.397,9.0,8.76,100.1,247,0.0,249,100.0
2019-11-04T15:48:34.398,9.1,8.87,102.2,245,0.0,254,100.0
2019-11-04T15:48:34.399,9.2,8.97,100.13,244,0.0,215,100.0
2019-11-04T15:48:34.400,9.3,9.06,99.16,230,0.0,253,100.0
2019-11-04T15:48:34.401,9.4,9.16,99.9,236,0.0,276,100.0
2019-11-04T15:48:34.402,9.5,9.26,99.01,254,0.0,289,100.0
2019-11-04T15:48:34.403,9.6,9.36,100.22,265,0.0,291,100.0
2019-11-04T15:48:34.404,9.7,9.46,99.66,273,0.0,262,100.0
2019-11-04T15:48:34.405,9.8,9.56,98.21,262,0.0,286,100.0
2019-11-04T15:48:34.406,9.9,9.66,98.51,265,0.0,312,100.0
2019-11-04T15:48:34.407,10.0,9.76,100.34,277,0.0,311,100.0
2019-11-04T15:48:34.408,10.1,9.86,101.23,284,0.0,278,100.0
2019-11-04T15:48:34.409,10.2,9.96,100.64,277,0.0,246,100.0
2019-11-04T15:48:34.410,10.3,10.06,99.57,249,0.0,262,100.0
2019-11-04T15:48:34.411,10.4,10.16,100.31,249,0.0,279,100.0
2019-11-04T15:48:34.412,10.5,10.26,100.43,259,0.0,272,100.0
2019-11-04T15:48:34.413,10.6,10.36,101.29,262,0.0,272,100.0
2019-11-04T15:48:34.414,10.7,10.46,100.4,263,0.0,240,100.0
2019-11-04T15:48:34.415,10.8,10.56,99.96,247,0.0,257,100.0
2019-11-04T15:48:34.416,10.9,10.66,99.51,244,0.0,261,100.0
2019-11-04T15:48:34.417,11.0,10.76,100.84,248,0.0,272,100.0
2019-11-04T15:48:34.418,11.1,10.87,100.72,252,0.0,261,100.0
2019-11-04T15:48:34.419,11.2,10.97,99.78,254,0.0,247,100.0
2019-11-04T15:48:34.420,11.3,11.07,100.13,241,0.0,264,100.0
2019-11-04T15:48:34.421,11.4,11.16,98.57,248,0.0,269,100.0
2019-11-04T15:48:34.422,11.5,11.26,99.72,251,0.0,300,100.0
2019-11-04T15:48:34.423,11.6,11.37,101.46,267,0.0,283,100.0
2019-11-04T15:48:34.424,11.7,11.47,99.96,273,0.0,236,100.0
2019-11-04T15:48:34.425,11.8,11.57,100.22,247,0.0,246,100.0
2019-11-04T15:48:34.426,11.9,11.66,99.25,240,0.0,244,100.0
2019-11-04T15:48:34.427,12.0,11.76,99.87,237,0.0,291,100.0
2019-11-04T15:48:34.428,12.1,11.87,100.58,258,0.0,276,100.0
2019-11-04T15:48:34.429,12.2,11.97,99.96,263,0.0,251,100.0
2019-11-04T15:48:34.430,12.3,12.06,99.22,249,0.0,268,100.0
2019-11-04T15:48:34.431,12.4,12.16,99.31,251,0.0,286,100.0
2019-11-04T15:48:34.432,12.5,12.26,100.31,263,0.0,294,100.0
2019-11-04T15:48:34.433,12.6,12.36,101.02,277,0.0,272,100.0
2019-11-04T15:48:34.434,12.7,12.46,99.84,272,0.0,236,100.0
2019-11-04T15:48:34.435,12.8,12.56,100.16,249,0.0,246,100.0
2019-11-04T15:48:34.436,12.9,12.66,98.57,241,0.0,268,100.0
2019-11-04T15:48:34.437,13.0,12.77,101.73,245,0.0,293,100.0
2019-11-04T15:48:34.438,13.1,12.86,99.6,265,0.0,236,100.0
2019-11-04T15:48:34.439,13.2,12.96,99.87,248,0.0,251,100.0
2019-11-04T15:48:34.440,13.3,13.06,99.16,240,0.0,262,100.0
2019-11-04T15:48:34.441,13.4,13.16,99.54,245,0.0,280,100.0
2019-11-04T15:48:34.442,13.5,13.27,101.82,256,0.0,276,100.0
2019-11-04T15:48:34.443,13.6,13.37,100.49,265,0.0,222,100.0
2019-11-04T15:48:34.444,13.7,13.46,99.01,241,0.0,254,100.0
2019-11-04T15:48:34.445,13.8,13.56,98.89,237,0.0,267,100.0
2019-11-04T15:48:34.446,13.9,13.66,99.84,243,0.0,286,100.0
2019-11-04T15:48:34.447,14.0,13.76,100.67,258,0.0,282,100.0
2019-11-04T15:48:34.448,14.1,13.86,99.28,267,0.0,264,100.0
2019-11-04T15:48:34.449,14.2,13.96,99.16,256,0.0,282,100.0
2019-11-04T15:48:34.450,14.3,14.06,100.07,261,0.0,301,100.0
2019-11-04T15:48:34.451,14.4,14.16,101.4,272,0.0,279,100.0
2019-11-04T15:48:34.452,14.5,14.27,101.67,269,0.0,243,100.0
2019-11-04T15:48:34.453,14.6,14.37,99.87,258,0.0,217,100.0
2019-11-04T15:48:34.454,14.7,14.47,99.84,234,0.0,254,100.0
2019-11-04T15:48:34.455,14.8,14.57,100.16,240,0.0,260,100.0
2019-11-04T15:48:34.456,14.9,14.67,101.79,244,0.0,254,100.0
2019-11-04T15:48:34.457,15.0,14.77,100.81,244,-1.0e-2,210,100.0
2019-11-04T15:48:34.458,15.1,14.87,99.31,222,0.0,224,100.0
2019-11-04T15:48:34.459,15.2,14.97,99.01,218,0.0,275,100.0
2019-11-04T15:48:34.460,15.3,15.06,97.83,234,0.0,289,100.0
2019-11-04T15:48:34.461,15.4,15.16,100.58,254,0.0,304,100.0
2019-11-04T15:48:34.462,15.5,15.26,99.22,274,0.0,271,100.0
2019-11-04T15:48:34.463,15.6,15.36,98.54,270,0.0,278,100.0
2019-11-04T15:48:34.464,15.7,15.46,99.39,263,0.0,298,100.0
2019-11-04T15:48:34.465,15.8,15.56,98.63,276,0.0,307,100.0
2019-11-04T15:48:34.466,15.9,15.66,101.29,281,0.0,300,100.0
2019-11-04T15:48:34.467,16.0,15.76,100.75,283,0.0,247,100.0
2019-11-04T15:48:34.468,16.1,15.86,100.37,259,0.0,246,100.0
2019-11-04T15:48:34.469,16.2,15.96,100.22,245,0.0,238,100.0
2019-11-04T15:48:34.470,16.3,16.06,99.93,241,0.0,249,100.0
2019-11-04T15:48:34.471,16.4,16.16,101.58,238,0.0,265,100.0
2019-11-04T15:48:34.472,16.5,16.27,100.99,245,0.0,222,100.0
2019-11-04T15:48:34.473,16.6,16.37,101.05,233,0.0,224,100.0
2019-11-04T15:48:34.474,16.7,16.47,99.39,223,0.0,232,100.0
2019-11-04T15:48:34.475,16.8,16.57,99.22,226,0.0,267,100.0
2019-11-04T15:48:34.476,16.9,16.67,99.87,236,0.0,273,100.0
2019-11-04T15:48:34.477,17.0,16.76,98.42,249,0.0,269,100.0
2019-11-04T15:48:34.478,17.1,16.86,99.36,252,0.0,294,100.0
2019-11-04T15:48:34.479,17.2,16.96,97.92,265,0.0,297,100.0
2019-11-04T15:48:34.480,17.3,17.06,98.45,272,0.0,331,100.0
2019-11-04T15:48:34.481,17.4,17.16,101.55,290,0.0,319,100.0
2019-11-04T15:48:34.482,17.5,17.26,100.55,299,0.0,243,100.0
2019-11-04T15:48:34.483,17.6,17.36,100.34,269,0.0,247,100.0
2019-11-04T15:48:34.484,17.7,17.46,100.13,251,0.0,239,100.0
2019-11-04T15:48:34.485,17.8,17.56,101.52,243,0.0,261,100.0
2019-11-04T15:48:34.486,17.9,17.67,101.55,249,0.0,231,100.0
2019-11-04T15:48:34.487,18.0,17.77,100.99,243,0.0,214,100.0
2019-11-04T15:48:34.488,18.1,17.87,99.99,220,0.0,222,100.0
2019-11-04T15:48:34.489,18.2,17.97,99.28,219,0.0,232,100.0
2019-11-04T15:48:34.490,18.3,18.07,100.58,225,0.0,267,100.0
2019-11-04T15:48:34.491,18.4,18.17,100.81,240,0.0,238,100.0
2019-11-04T15:48:34.492,18.5,18.27,99.42,237,0.0,229,100.0
2019-11-04T15:48:34.493,18.6,18.37,99.57,226,0.0,264,100.0
2019-11-04T15:48:34.494,18.7,18.46,98.39,240,0.0,265,100.0
2019-11-04T15:48:34.495,18.8,18.56,99.72,251,0.0,302,100.0
2019-11-04T15:48:34.496,18.9,18.66,98.65,273,0.0,276,100.0
2019-11-04T15:48:34.497,19.0,18.76,98.3,269,0.0,319,100.0
2019-11-04T15:48:34.498,19.1,18.86,98.54,276,0.0,330,100.0
2019-11-04T15:48:34.499,19.2,18.96,100.64,291,0.0,318,100.0
2019-11-04T15:48:34.500,19.3,19.06,101.85,291,0.0,284,100.0
2019-11-04T15:48:34.501,19.4,19.16,101.58,281,0.0,213,100.0
2019-11-04T15:48:34.502,19.5,19.26,100.52,244,0.0,231,100.0
2019-11-04T15:48:34.503,19.6,19.36,100.69,226,0.0,239,100.0
2019-11-04T15:48:34.504,19.7,19.47,101.88,230,0.0,236,100.0
2019-11-04T15:48:34.505,19.8,19.57,101.43,233,-1.0e-2,204,100.0
2019-11-04T15:48:34.506,19.9,19.67,99.28,226,0.0,206,100.0
2019-11-04T15:48:34.507,20.0,19.77,98.89,211,0.0,255,100.0
2019-11-04T15:48:34.508,20.1,19.86,98.77,222,0.0,293,100.0
2019-11-04T15:48:34.509,20.2,19.96,98.71,251,0.0,296,100.0
2019-11-04T15:48:34.510,20.3,20.06,100.4,262,0.0,282,100.0
2019-11-04T15:48:34.511,20.4,20.16,98.12,269,0.0,265,100.0
2019-11-04T15:48:34.512,20.5,20.26,97.86,256,0.0,308,100.0
2019-11-04T15:48:34.513,20.6,20.36,98.89,272,0.0,319,100.0
2019-11-04T15:48:34.514,20.7,20.46,100.46,294,0.0,329,100.0
2019-11-04T15:48:34.515,20.8,20.56,100.67,303,0.0,273,100.0
2019-11-04T15:48:34.516,20.9,20.66,100.72,287,0.0,250,100.0
2019-11-04T15:48:34.517,21.0,20.76,100.46,265,0.0,260,100.0
2019-11-04T15:48:34.518,21.1,20.86,100.84,255,0.0,240,100.0
2019-11-04T15:48:34.519,21.2,20.96,101.14,241,0.0,250,100.0
2019-11-04T15:48:34.520,21.3,21.07,102.56,240,0.0,235,100.0
2019-11-04T15:48:34.521,21.4,21.17,100.87,234,0.0,200,100.0
2019-11-04T15:48:34.522,21.5,21.27,100.64,214,0.0,220,100.0
2019-11-04T15:48:34.523,21.6,21.37,98.6,212,0.0,233,100.0
2019-11-04T15:48:34.524,21.7,21.46,98.68,219,0.0,298,100.0
2019-11-04T15:48:34.525,21.8,21.56,99.01,249,0.0,284,100.0
2019-11-04T15:48:34.526,21.9,21.66,98.86,266,0.0,293,100.0
2019-11-04T15:48:34.527,22.0,21.76,98.12,272,0.0,297,100.0
2019-11-04T15:48:34.528,22.1,21.86,98.12,274,0.0,325,100.0
2019-11-04T15:48:34.529,22.2,21.96,99.9,285,0.0,336,100.0
2019-11-04T15:48:34.530,22.3,22.06,100.58,299,0.0,298,100.0
2019-11-04T15:48:34.531,22.4,22.16,100.13,291,0.0,275,100.0
2019-11-04T15:48:34.532,22.5,22.26,100.01,272,0.0,269,100.0
2019-11-04T15:48:34.533,22.6,22.36,100.01,265,0.0,280,100.0
2019-11-04T15:48:34.534,22.7,22.46,101.4,263,0.0,275,100.0
2019-11-04T15:48:34.535,22.8,22.56,100.64,266,0.0,244,100.0
2019-11-04T15:48:34.536,22.9,22.66,100.49,256,0.0,247,100.0
2019-11-04T15:48:34.537,23.0,22.76,100.07,245,0.0,250,100.0
2019-11-04T15:48:34.538,23.1,22.86,99.19,243,0.0,273,100.0
2019-11-04T15:48:34.539,23.2,22.96,102.91,247,0.0,262,100.0
2019-11-04T15:48:34.540,23.3,23.06,100.01,254,0.0,213,100.0
2019-11-04T15:48:34.541,23.4,23.16,99.66,233,0.0,249,100.0
2019-11-04T15:48:34.542,23.5,23.26,98.0,233,0.0,267,100.0
2019-11-04T15:48:34.543,23.6,23.36,99.66,240,0.0,309,100.0
2019-11-04T15:48:34.544,23.7,23.46,99.6,267,0.0,302,100.0
2019-11-04T15:48:34.545,23.8,23.56,99.04,281,0.0,286,100.0
2019-11-04T15:48:34.546,23.9,23.66,99.25,276,0.0,305,100.0
2019-11-04T15:48:34.547,24.0,23.76,99.36,280,0.0,308,100.0
2019-11-04T15:48:34.548,24.1,23.86,100.69,287,0.0,305,100.0
2019-11-04T15:48:34.549,24.2,23.96,102.41,290,0.0,265,100.0
2019-11-04T15:48:34.550,24.3,24.06,100.31,273,0.0,226,100.0
2019-11-04T15:48:34.551,24.4,24.16,100.64,241,0.0,246,100.0
2019-11-04T15:48:34.552,24.5,24.26,99.96,237,0.0,250,100.0
2019-11-04T15:48:34.553,24.6,24.36,102.08,237,0.0,267,100.0
2019-11-04T15:48:34.554,24.7,24.46,99.72,245,0.0,217,100.0
2019-11-04T15:48:34.555,24.8,24.56,99.31,232,0.0,249,100.0
2019-11-04T15:48:34.556,24.9,24.66,99.42,234,0.0,284,100.0
2019-11-04T15:48:34.557,25.0,24.76,99.07,256,0.0,286,100.0
2019-11-04T15:48:34.558,25.1,24.86,101.08,270,0.0,287,100.0
2019-11-04T15:48:34.559,25.2,24.96,99.99,273,0.0,247,100.0
2019-11-04T15:48:34.560,25.3,25.06,98.54,254,0.0,269,100.0
2019-11-04T15:48:34.561,25.4,25.16,99.01,251,0.0,301,100.0
2019-11-04T15:48:34.562,25.5,25.26,99.69,267,0.0,304,100.0
2019-11-04T15:48:34.563,25.6,25.36,101.02,274,0.0,289,100.0
2019-11-04T15:48:34.564,25.7,25.46,99.96,277,0.0,247,100.0
2019-11-04T15:48:34.565,25.8,25.56,99.69,252,0.0,264,100.0
2019-11-04T15:48:34.566,25.9,25.66,99.81,251,0.0,287,100.0
2019-11-04T15:48:34.567,26.0,25.76,99.78,263,0.0,276,100.0
2019-11-04T15:48:34.568,26.1,25.86,102.17,266,0.0,276,100.0
2019-11-04T15:48:34.569,26.2,25.96,100.37,263,0.0,226,100.0
2019-11-04T15:48:34.570,26.3,26.06,100.61,238,0.0,242,100.0
2019-11-04T15:48:34.571,26.4,26.16,99.31,232,0.0,246,100.0
2019-11-04T15:48:34.572,26.5,26.26,100.04,236,0.0,273,100.0
2019-11-04T15:48:34.573,26.6,26.36,100.93,248,0.0,251,100.0
2019-11-04T15:48:34.574,26.7,26.46,100.01,251,0.0,239,100.0
2019-11-04T15:48:34.575,26.8,26.56,99.28,238,0.0,261,100.0
2019-11-04T15:48:34.576,26.9,26.66,99.51,247,0.0,268,100.0
2019-11-04T15:48:34.577,27.0,26.76,100.1,251,0.0,291,100.0
2019-11-04T15:48:34.578,27.1,26.86,101.61,265,0.0,271,100.0
2019-11-04T15:48:34.579,27.2,26.97,101.05,265,0.0,221,100.0
2019-11-04T15:48:34.580,27.3,27.07,99.96,234,0.0,236,100.0
2019-11-04T15:48:34.581,27.4,27.16,98.77,223,0.0,246,100.0
2019-11-04T15:48:34.582,27.5,27.26,99.57,232,0.0,293,100.0
2019-11-04T15:48:34.583,27.6,27.36,100.22,252,0.0,265,100.0
2019-11-04T15:48:34.584,27.7,27.46,100.22,255,0.0,260,100.0
2019-11-04T15:48:34.585,27.8,27.56,99.45,249,0.0,271,100.0
2019-11-04T15:48:34.586,27.9,27.66,98.36,254,0.0,278,100.0
2019-11-04T15:48:34.587,28.0,27.76,99.72,259,0.0,286,100.0
2019-11-04T15:48:34.588,28.1,27.86,101.82,273,0.0,264,100.0
2019-11-04T15:48:34.589,28.2,27.96,99.63,267,0.0,239,100.0
2019-11-04T15:48:34.590,28.3,28.06,99.9,247,0.0,255,100.0
2019-11-04T15:48:34.591,28.4,28.16,98.54,243,0.0,272,100.0
2019-11-04T15:48:34.592,28.5,28.26,100.67,251,0.0,311,100.0
2019-11-04T15:48:34.593,28.6,28.36,99.45,276,0.0,254,100.0
2019-11-04T15:48:34.594,28.7,28.46,99.13,265,0.0,271,100.0
2019-11-04T15:48:34.595,28.8,28.56,99.45,259,0.0,283,100.0
2019-11-04T15:48:34.596,28.9,28.66,99.66,263,0.0,302,100.0
2019-11-04T15:48:34.597,29.0,28.76,101.26,274,0.0,305,100.0
2019-11-04T15:48:34.598,29.1,28.86,100.19,283,0.0,242,100.0
2019-11-04T15:48:34.599,29.2,28.96,99.13,261,0.0,268,100.0
2019-11-04T15:48:34.600,29.3,29.06,99.22,251,0.0,298,100.0
2019-11-04T15:48:34.601,29.4,29.16,99.39,263,0.0,318,100.0
2019-11-04T15:48:34.602,29.5,29.26,101.61,278,0.0,286,100.0
2019-11-04T15:48:34.603,29.6,29.36,99.04,280,0.0,249,100.0
2019-11-04T15:48:34.604,29.7,29.46,99.66,256,0.0,278,100.0
2019-11-04T15:48:34.605,29.8,29.56,99.22,259,0.0,291,100.0
2019-11-04T15:48:34.606,29.9,29.66,100.34,269,0.0,293,100.0
2019-11-04T15:48:34.607,30.0,29.76,102.26,273,0.0,264,100.0
2019-11-04T15:48:34.608,30.1,29.86,99.78,270,0.0,226,100.0
2019-11-04T15:48:34.609,30.2,29.96,100.46,244,0.0,258,100.0
2019-11-04T15:48:34.610,30.3,30.06,99.51,245,0.0,258,100.0
2019-11-04T15:48:34.611,30.4,30.16,100.52,248,0.0,280,100.0
2019-11-04T15:48:34.612,30.5,30.26,100.22,256,0.0,257,100.0
2019-11-04T15:48:34.613,30.6,30.36,99.33,254,0.0,273,100.0
2019-11-04T15:48:34.614,30.7,30.46,98.86,255,0.0,297,100.0
2019-11-04T15:48:34.615,30.8,30.56,99.33,267,0.0,300,100.0
2019-11-04T15:48:34.616,30.9,30.66,100.64,276,0.0,302,100.0
2019-11-04T15:48:34.617,31.0,30.76,99.93,283,0.0,268,100.0
2019-11-04T15:48:34.618,31.1,30.86,99.04,276,0.0,284,100.0
2019-11-04T15:48:34.619,31.2,30.96,99.6,269,0.0,304,100.0
2019-11-04T15:48:34.620,31.3,31.06,98.27,280,1.0e-2,312,100.0
2019-11-04T15:48:34.621,31.4,31.16,100.55,285,0.0,316,100.0
2019-11-04T15:48:34.622,31.5,31.26,100.01,294,0.0,276,100.0
2019-11-04T15:48:34.623,31.6,31.36,100.4,280,0.0,287,100.0
2019-11-04T15:48:34.624,31.7,31.46,100.72,273,0.0,282,100.0
2019-11-04T15:48:34.625,31.8,31.56,100.04,272,0.0,275,100.0
2019-11-04T15:48:34.626,31.9,31.66,101.67,269,0.0,286,100.0
2019-11-04T15:48:34.627,32.0,31.76,100.99,267,0.0,238,100.0
2019-11-04T15:48:34.628,32.1,31.86,100.4,252,0.0,240,100.0
2019-11-04T15:48:34.629,32.2,31.96,99.72,244,0.0,249,100.0
2019-11-04T15:48:34.630,32.3,32.06,98.8,244,0.0,278,100.0
2019-11-04T15:48:34.631,32.4,32.16,99.66,252,0.0,308,100.0
2019-11-04T15:48:34.632,32.5,32.26,99.13,270,0.0,298,100.0
2019-11-04T15:48:34.633,32.6,32.36,99.07,278,0.0,307,100.0
2019-11-04T15:48:34.634,32.7,32.46,99.1,283,1.0e-2,308,100.0
2019-11-04T15:48:34.635,32.8,32.56,99.19,288,1.0e-2,312,100.0
2019-11-04T15:48:34.636,32.9,32.66,100.58,295,1.0e-2,320,100.0
2019-11-04T15:48:34.637,33.0,32.76,100.07,302,1.0e-2,287,100.0
2019-11-04T15:48:34.638,33.1,32.86,100.16,291,1.0e-2,293,100.0
2019-11-04T15:48:34.639,33.2,32.96,99.48,285,1.0e-2,280,100.0
2019-11-04T15:48:34.640,33.3,33.06,100.99,276,0.0,316,100.0
2019-11-04T15:48:34.641,33.4,33.16,102.23,288,0.0,264,100.0
2019-11-04T15:48:34.642,33.5,33.26,101.08,276,0.0,225,100.0
2019-11-04T15:48:34.643,33.6,33.36,100.99,245,0.0,244,100.0
2019-11-04T15:48:34.644,33.7,33.46,99.33,240,0.0,251,100.0
2019-11-04T15:48:34.645,33.8,33.56,100.49,240,0.0,286,100.0
2019-11-04T15:48:34.646,33.9,33.66,101.37,252,0.0,257,100.0
2019-11-04T15:48:34.647,34.0,33.76,98.74,252,0.0,242,100.0
2019-11-04T15:48:34.648,34.1,33.86,98.92,240,0.0,293,100.0
2019-11-04T15:48:34.649,34.2,33.96,97.18,261,0.0,319,100.0
2019-11-04T15:48:34.650,34.3,34.06,100.04,283,0.0,342,100.0
2019-11-04T15:48:34.651,34.4,34.16,99.48,306,0.0,312,100.0
2019-11-04T15:48:34.652,34.5,34.26,98.92,302,1.0e-2,320,100.0
2019-11-04T15:48:34.653,34.6,34.36,99.39,296,1.0e-2,323,100.0
2019-11-04T15:48:34.654,34.7,34.46,100.67,301,1.0e-2,326,100.0
2019-11-04T15:48:34.655,34.8,34.56,101.88,301,0.0,286,100.0
2019-11-04T15:48:34.656,34.9,34.66,100.96,292,0.0,243,100.0
2019-11-04T15:48:34.657,35.0,34.76,100.19,266,0.0,251,100.0
2019-11-04T15:48:34.658,35.1,34.86,100.25,249,0.0,278,100.0
2019-11-04T15:48:34.659,35.2,34.96,101.08,261,0.0,283,100.0
2019-11-04T15:48:34.660,35.3,35.06,102.88,270,0.0,246,100.0
2019-11-04T15:48:34.661,35.4,35.16,100.64,259,0.0,211,100.0
2019-11-04T15:48:34.662,35.5,35.26,99.48,232,0.0,247,100.0
2019-11-04T15:48:34.663,35.6,35.36,98.92,227,0.0,275,100.0
